---------
---------
-12.6764 , -21.5061
-10.4514 , -22.045
-8.97006 , -25.1798
-5.52406 , -24.7125
0.100793 , -11.8467
4.93924 , -13.5206
5.10116 , -15.1858
6.46891 , -23.8814
9.14503 , -23.0007
11.0093 , -22.8503
10.6382 , -22.7586
10.4341 , -22.7121
8.16818 , -14.8048
8.9839 , -15.6296
13.2293 , -19.1985
14.5641 , -20.104
14.5246 , -20.4773
14.4343 , -21.3532
15.3827 , -21.4335
21.0019 , -28.9394
25.1396 , -30.0664
28.7629 , -30.3986
31.8534 , -29.9283
35.382 , -30.6027
49.9555 , -30.6988
51.0813 , -28.0979
51.4032 , -24.568
50.931 , -21.899
50.5126 , -19.2325
51.6888 , -19.0748
51.2865 , -19.5825
51.8616 , -18.6471
43.9098 , -9.81567
44.1633 , -9.62413
44.1005 , -10.7171
44.887 , -10.5056
---------
---------
41.6062 , -4.92479
---------
---------
-52.1068 , 5.63484
-28.75 , -8.90053
-23.3613 , -11.2838
-22.6746 , -11.7225
-21.8271 , -10.9707
-22.8149 , -10.6432
-22.8004 , -11.9624
-23.1113 , -11.1426
-22.6359 , -10.5621
-21.9752 , -11.7486
-9.90961 , -26.8616
-6.54889 , -27.0109
-3.44864 , -27.3453
0.229629 , -27.1434
3.95574 , -27.034
6.93532 , -27.0606
8.60649 , -26.4266
10.3886 , -24.7314
15.6462 , -15.6455
15.5407 , -15.876
15.0913 , -16.7985
13.0211 , -22.1381
15.9182 , -21.0786
17.6932 , -20.8057
18.982 , -19.7985
21.47 , -19.6036
23.8702 , -19.1778
22.9637 , -19.8882
22.906 , -19.0742
23.5257 , -19.9691
24.11 , -19.6627
26.2933 , -17.1025
28.0139 , -13.6814
28.0749 , -12.7384
28.7729 , -12.4218
29.8792 , -12.5178
31.3164 , -13.0547
31.5517 , -12.1996
32.2244 , -11.227
34.2866 , -9.97405
---------
43.369 , -5.4729
---------
---------
46.411 , 9.70706
47.3299 , 8.99177
46.1978 , 8.9572
46.3111 , 9.00281
47.6093 , 9.07426
46.8716 , 8.45782
45.9725 , 9.13504
46.3724 , 8.34141
---------
---------
-50.8703 , 12.6289
-51.8255 , 13.381
-33.1904 , -8.4659
-33.0964 , -8.4031
-31.1718 , -8.63603
-23.2562 , -9.01058
-22.4436 , -9.7069
-10.7666 , -25.5359
-9.71933 , -26.7444
-4.4645 , -29.399
-0.889464 , -29.9856
1.14951 , -32.5188
5.15667 , -32.5486
8.02643 , -32.5747
10.6744 , -32.8262
11.7233 , -32.9008
13.5174 , -32.7992
15.1633 , -32.5042
18.1625 , -32.9234
20.0888 , -32.9419
20.9537 , -32.7875
22.0634 , -32.4459
23.8317 , -32.5233
28.012 , -22.8938
28.2812 , -22.622
28.0996 , -21.9898
28.0523 , -20.0033
29.7979 , -19.0158
31.0991 , -18.7488
33.2295 , -17.7607
34.5389 , -16.7531
35.8263 , -14.9156
35.906 , -14.07
35.4134 , -11.8927
36.2261 , -11.8017
38.6892 , -11.0063
39.566 , -10.2225
40.7626 , -9.52015
42.7412 , -6.04517
40.5384 , 4.80644
---------
---------
-50.2349 , -8.91243
-47 , -9.16
-47 , -9.16
-47 , -9.16
-47 , -9.16
-47 , -9.16
-47 , -9.16
-47 , -9.16
-39.8775 , -24.3915
-13.8008 , -26.5658
-12.3108 , -26.9651
-8.61023 , -29.3805
-3.79298 , -29.484
-0.862487 , -29.4349
1.87694 , -29.1952
10.1955 , -18.0048
11.4015 , -20.0715
14.7344 , -20.5465
16.7109 , -20.5562
17.3106 , -20.502
18.7352 , -22.0353
20.1063 , -28.4862
21.5761 , -19.223
21.6815 , -19.1531
22.0941 , -18.9988
23.7137 , -18.5114
24.9411 , -18.2012
26.1016 , -17.9354
27.8846 , -17.5364
29.7324 , -17.0255
30.3953 , -16.863
32.8349 , -16.2607
33.8967 , -16.5524
34.2739 , -16.3569
35.2776 , -17.5639
41.0663 , -23.3552
47.2278 , -23.8965
50.0215 , -22.4933
51.2659 , -19.0577
50.8794 , -16.8187
51.1825 , -14.9297
50.9453 , -12.8867
50.8813 , -11.0483
49.9289 , 0.855601
---------
---------
-29.0604 , 9.66316
-19.7473 , 11.7001
-9.1828 , 24.1058
-5.24148 , 23.211
-0.554745 , 21.0672
2.68393 , 21.1453
6.48185 , 20.9901
10.2848 , 20.8838
12.3652 , 20.7476
14.2853 , 20.6111
16.2602 , 20.547
18.1479 , 20.5896
20.1909 , 20.5026
23.9085 , 20.0984
26.2022 , 19.8493
27.2779 , 21.35
29.3893 , 22.4262
31.0061 , 21.1465
34.4473 , 12.7278
34.7913 , 12.3805
---------
---------
---------
51.2339 , 11.2858
---------
---------
50.5208 , 26.4822
51.0419 , 23.5832
51.2073 , 21.2507
50.9769 , 20.1704
51.1389 , 18.1767
44.83 , 9.14811
46.3647 , 9.54882
46.1351 , 8.35694
---------
---------
-29.3369 , -8.00754
-25.4806 , -6.93666
-8.20438 , -26.5792
-7.87841 , -29.2787
-7.06067 , -29.3252
-2.66603 , -28.3437
7.34758 , -13.1009
10.8085 , -10.634
12.4124 , -9.0077
14.8073 , -7.49156
18.2728 , -6.12869
20.2097 , -3.9964
22.4958 , -3.48724
25.1119 , -2.8032
26.6705 , -2.65654
28.0269 , -2.58509
29.6465 , -0.838103
31.6155 , 1.20611
33.7681 , 2.90754
35.7411 , 3.3898
37.3407 , 3.80844
37.7693 , 3.79565
36.7186 , 2.99228
37.3618 , 2.78289
36.293 , 3.47772
36.5417 , 2.91787
36.8124 , 1.64749
37.4274 , 0.978753
37.936 , 0.420114
38.7779 , 0.575502
39.4522 , -0.0066329
39.5482 , -0.658369
39.6947 , -0.801805
40.023 , 1.41744
41.4824 , 11.8794
42.2595 , 11.6621
42.6757 , 9.57734
---------
---------
-11.8429 , 30.5314
-11.0696 , 30.5837
-8.16658 , 30.7543
-4.69636 , 30.7659
-1.46535 , 31.9028
-0.67863 , 31.8463
1.03609 , 32.17
1.74275 , 31.9241
3.1873 , 31.6501
5.90428 , 31.5146
8.60648 , 31.616
12.0457 , 32.0094
13.859 , 32.2
15.764 , 32.2985
18.4006 , 32.444
20.5284 , 32.3656
23.7733 , 32.3524
26.4153 , 32.241
28.3865 , 32.2949
31.0499 , 32.4444
33.7307 , 32.4079
37.6109 , 32.2289
49.5089 , 29.7875
49.7881 , 26.252
50.4863 , 23.5664
49.9789 , 20.5907
50.1561 , 19.6451
50.4248 , 18.0607
50.769 , 15.4363
51.004 , 12.0605
44.921 , 8.54563
44.7457 , 8.42036
46.1293 , 7.7483
---------
---------
-2.09217 , 18.153
-1.67883 , 17.162
0.758695 , 13.3079
2.99717 , 14.3154
10.1002 , 8.0499
10.3867 , -3.82754
11.9438 , -4.55908
12.0536 , -5.5917
17.7106 , -22.9513
23.3593 , -28.0664
27.2503 , -30.2201
31.3756 , -30.4595
34.117 , -26.7696
32.6521 , -25.6546
29.5714 , -22.7725
30.7766 , -23.4827
37.495 , -27.254
49.6528 , -30.0928
51.2862 , -27.8102
50.3791 , -24.8405
50.9182 , -21.9209
51.3137 , -18.5006
51.3357 , -15.7283
49.9721 , -12.5581
46.118 , -12.1135
37.3499 , -33.7968
47.9885 , -32.5077
48.0241 , -32.5521
48.6455 , -32.0543
50.7462 , -29.5566
51.1114 , -26.1225
50.9995 , -22.6324
50.8992 , -19.9381
51.2668 , -17.6522
51.0749 , -15.4197
50.4975 , -12.0357
50.3865 , -10.0312
---------
---------
-45.4794 , 2.89653
-44.1118 , 3.16952
-40.7632 , 5.64625
-38.6813 , 10.6166
-38.0596 , 9.58998
-34.9237 , 5.41387
-30.9967 , 5.00885
-28.6096 , 5.19918
-27.6733 , 4.90582
-23.7444 , 3.88061
-21.338 , 3.66481
-19.6397 , 3.48174
-17.9585 , 3.3533
-16.7799 , 3.13581
-5.37156 , 0.306475
-5.20741 , -0.353129
-5.43874 , -3.75476
-5.43521 , -3.70674
-5.24169 , -4.77859
-4.2131 , -4.04755
-6.00075 , -4.35307
-9.11354 , -4.87257
-4.71682 , -4.43047
-3.07309 , -5.07366
-1.89344 , -5.52337
1.15169 , -6.68254
3.9476 , -7.73505
6.38756 , -8.57317
8.65512 , -9.43657
8.69181 , -8.67064
8.59194 , -8.61062
9.12725 , -9.82333
14.5444 , -25.8457
21.3082 , -32.3255
23.9545 , -31.9893
26.6497 , -31.7733
29.4129 , -31.6234
32.1168 , -31.5991
34.7756 , -31.4315
37.4618 , -31.4087
42.0987 , -31.1019
49.4245 , -28.8729
50.6683 , -26.2132
51.1864 , -23.5514
50.8705 , -21.3457
50.9392 , -22.5587
50.5919 , -22.2292
50.254 , -22.0462
49.176 , -20.3972
46.1424 , -15.0523
45.1523 , -15.7547
44.9818 , -13.1839
44.743 , -12.7032
44.9344 , -12.3115
45.7342 , -10.2638
46.7486 , -8.89305
---------
---------
15.9169 , 18.6143
17.5101 , 20.5971
18.6709 , 19.8265
19.6816 , 19.4883
21.1667 , 18.9247
22.7282 , 18.2065
23.8251 , 17.7905
25.3056 , 15.6687
25.3314 , 13.0102
25.655 , 13.2844
26.1742 , 13.8727
26.9037 , 14.3319
29.4532 , 14.9729
32.4856 , 15.5056
35.0177 , 13.9612
37.8825 , 11.9054
39.6994 , 10.5321
40.5048 , 10.5413
42.7331 , 10.3653
---------
-47.9699 , 15.9213
-20.3139 , 0.346605
-20.024 , -0.654893
-12.8728 , -19.7081
-11.6804 , -19.8844
-9.94065 , -19.9585
-8.0656 , -19.8262
-6.02811 , -20.0925
-3.05785 , -19.4049
-1.14193 , -16.0066
0.926841 , -14.6728
3.3907 , -14.9438
5.98756 , -15.0405
8.33971 , -15.7227
9.23489 , -17.5176
10.9116 , -19.3511
11.8926 , -19.7799
13.5661 , -19.8425
15.1572 , -20.9121
16.3691 , -20.8584
16.354 , -20.7891
16.6135 , -20.4739
17.5299 , -19.4825
18.87 , -18.6661
21.4594 , -18.1275
22.6703 , -17.8043
24.3521 , -17.3253
26.2713 , -16.7845
27.5168 , -16.6673
31.0235 , -16.9448
34.1273 , -16.2768
36.7146 , -15.5557
39.507 , -14.9739
44.1828 , -15.0988
46.9689 , -13.83
49.3723 , -13.0079
50.185 , -12.1933
49.7831 , -9.96654
50.5702 , -9.40513
50.9084 , -8.96443
---------
---------
---------
---------
50.0302 , -11.7658
49.8978 , -11.1063
49.6944 , -10.0711
49.8569 , -9.75325
50.0102 , -10.2266
51.1451 , -9.8203
---------
---------
49.4558 , -5.98348
---------
---------
---------
---------
-25.869 , -0.32442
-26.1944 , -0.764093
-26.1423 , -0.788431
-25.4638 , -0.450495
-22.1868 , -0.615383
-22.3033 , -0.845491
-21.7414 , 0.308099
-10.8362 , 23.951
-8.43122 , 27.431
-3.12133 , 29.146
0.609348 , 29.3973
3.52558 , 29.3583
4.81722 , 29.3978
8.23446 , 29.1807
11.8808 , 28.9854
12.7125 , 29.6263
14.451 , 32.405
17.9571 , 32.8176
17.946 , 32.8428
17.8345 , 32.335
18.0642 , 33.3554
18.3976 , 33.211
19.6547 , 32.7782
21.5589 , 32.3721
23.3731 , 31.2163
25.0932 , 18.5727
27.9655 , 18.0001
29.4861 , 17.4726
33.8363 , 16.0105
37.8129 , 14.9822
40.1164 , 14.6577
43.2206 , 13.1656
---------
---------
-2.0068 , -0.396287
-3.51156 , -0.587767
-2.36746 , -0.583696
0.541253 , -0.873035
3.97986 , -2.21264
3.92666 , -4.65374
4.20746 , -5.91341
3.86552 , -6.01576
4.46131 , -6.74998
9.41462 , -26.7297
12.4428 , -30.4097
15.4547 , -31.0951
16.2209 , -31.9818
17.7755 , -32.8642
19.8465 , -32.3113
21.9022 , -32.1111
24.2633 , -32.0911
26.2151 , -32.5198
28.3085 , -32.8278
32.9423 , -32.3538
41.3196 , -31.7132
48.5258 , -30.3494
50.245 , -28.1289
50.7777 , -25.2926
50.7507 , -21.7784
51.5603 , -18.9591
51.4736 , -16.9733
51.5816 , -15.0605
51.4222 , -12.1068
52.0933 , -10.7565
51.851 , -10.2747
51.5812 , -9.81638
51.3244 , -8.94074
---------
---------
-29.1463 , -8.91697
-20.1934 , -11.6034
-20.3466 , -11.5475
-31.2858 , 7.58647
-28.2947 , 8.44797
-27.5945 , 9.07815
-8.65064 , 24.9817
-8.19665 , 25.6346
-6.12248 , 28.1977
-3.07431 , 29.3489
0.306682 , 30.7631
2.95003 , 31.6732
6.54494 , 31.5307
9.05318 , 31.6633
9.65534 , 31.6553
12.0116 , 31.6976
13.4493 , 31.7091
16.1418 , 31.7454
18.9486 , 31.9895
21.7122 , 32.0102
24.4872 , 32.106
27.521 , 32.1551
30.5079 , 30.9492
33.4018 , 29.9372
38.7229 , 30.4118
46.9874 , 28.3647
46.5914 , 26.8965
44.1833 , 14.643
48.0086 , 16.4762
48.6063 , 15.964
50.6669 , 14.851
50.8816 , 14.1984
50.112 , 14.7534
50.2819 , 13.8346
50.4962 , 13.331
51.0438 , 11.5225
50.3304 , 10.0204
50.5156 , 9.41143
---------
---------
-10.9778 , 27.7645
-5.4227 , 28.2941
-3.35976 , 28.9343
0.300629 , 29.8538
3.10451 , 31.202
6.70525 , 31.645
9.79807 , 31.1748
12.0693 , 31.0348
19.3465 , 31.0418
26.1809 , 31.0717
36.2145 , 31.3017
40.8552 , 28.5607
42.0692 , 28.3356
45.3694 , 28.0944
46.9876 , 27.3706
47.8145 , 26.3848
48.2377 , 25.6393
48.7522 , 24.2985
48.8985 , 23.9965
49.015 , 23.6015
49.5289 , 22.9097
50.7456 , 21.6106
51.2099 , 19.9547
51.2069 , 19.0604
51.209 , 17.2879
51.1668 , 16.8181
50.4251 , 17.6073
50.6248 , 16.9101
50.8041 , 16.3198
51.1497 , 14.6817
51.1335 , 13.1418
51.1178 , 12.6503
51.0498 , 10.9828
---------
---------
-29.9657 , 8.73462
-19.8913 , 10.9713
-6.93606 , 26.0672
-0.388781 , 28.9265
2.33386 , 29.7452
4.90579 , 30.3818
7.93225 , 30.7061
11.5483 , 31.9183
13.8265 , 31.7082
16.5377 , 31.5898
19.4571 , 31.5031
22.7986 , 31.7124
36.849 , 30.6709
47.8339 , 26.892
35.2733 , 1.95301
35.7464 , 1.44907
36.6162 , 2.34199
35.6781 , 2.33024
36.1613 , 2.54796
40.1105 , 6.45088
39.0793 , 8.40325
39.7395 , 11.0319
40.2182 , 11.5542
42.2532 , 12.31
---------
---------
-51.1652 , -13.8618
-51.5283 , -14.7399
-51.8684 , -15.5966
-50.3002 , -19.7095
-41.5847 , -16.2431
-37.0387 , -9.0799
-20.6256 , -2.94905
-20.1903 , -1.93967
-15.366 , 17.5177
-14.741 , 17.4507
-11.1474 , 17.0795
-6.98717 , 15.0801
-3.68916 , 14.7135
-0.999186 , 14.3869
0.29063 , 14.2531
1.9081 , 14.7175
4.32671 , 16.2117
6.58088 , 16.0524
7.41735 , 16.2057
7.515 , 16.2363
7.91634 , 16.6745
9.45637 , 17.6601
15.1834 , 13.1742
18.257 , 12.5712
21.7551 , 12.013
31.3101 , 11.7582
41.2987 , 13.4984
43.922 , 10.6617
44.5641 , 10.933
44.6734 , 10.1071
---------
---------
5.40785 , -29.0745
5.93041 , -28.6218
21.432 , -15.642
33.3548 , -14.1662
36.6719 , -13.2227
41.6942 , -10.3478
42.0481 , -8.9345
42.814 , -9.46504
43.3518 , -8.13117
---------
---------
-39.9972 , -8.48676
-16.3771 , -27.9785
-10.6037 , -28.2333
-6.43551 , -27.9567
5.2102 , -29.0955
5.73843 , -29.5121
8.02848 , -31.2616
9.54215 , -31.9706
11.0108 , -31.6343
11.1308 , -31.4512
11.6949 , -31.6032
13.7588 , -32.0898
14.803 , -32.2583
16.6939 , -32.4454
19.4453 , -32.8693
20.0422 , -32.9267
21.596 , -32.8925
23.4068 , -32.5579
26.3076 , -32.7251
28.9601 , -32.7392
29.9214 , -19.8632
33.2641 , -18.1365
35.3715 , -17.2319
37.2325 , -16.5777
40.7364 , -16.3959
45.6296 , -15.8498
49.8618 , -13.8049
50.9225 , -11.2111
51.7627 , -10.3642
50.4632 , -10.0854
51.0432 , -9.20204
---------
---------
-33.7094 , 8.12488
-33.3702 , 7.14565
-33.0567 , -8.26095
-32.1493 , -8.15768
-12.8038 , -7.30696
-12.1681 , -7.6458
-9.6919 , -8.85933
-9.04627 , -9.48006
-9.03 , -9.1666
3.80891 , 7.79318
4.2031 , 7.79839
4.40868 , 7.81813
4.54199 , 7.88164
4.88397 , 8.07612
4.89789 , 8.05403
4.90593 , 8.10412
4.90048 , 8.1313
4.80749 , 7.99021
4.82277 , 8.01891
4.09417 , 7.23386
4.44709 , 7.54066
4.85865 , 8.00989
4.2728 , 7.22879
4.45492 , 7.42763
4.58832 , 7.573
4.83056 , 7.99474
4.8815 , 6.72733
5.83772 , 2.83623
8.53642 , 1.26709
8.85501 , -0.00897909
11.8274 , -20.3948
15.9988 , -31.0824
18.2167 , -31.7616
21.0633 , -32.4881
23.6392 , -32.726
27.1351 , -21.3706
27.4454 , -20.988
28.5607 , -20.1645
29.7059 , -20.4369
30.3075 , -20.6868
33.1649 , -22.1988
48.6704 , -31.6834
49.4407 , -28.0342
50.0295 , -24.2014
50.1154 , -23.4911
50.611 , -20.0552
51.1639 , -17.4761
51.204 , -16.4978
51.0313 , -14.5593
50.1653 , -14.9378
50.2741 , -14.1638
50.6319 , -11.7237
50.8851 , -12.5809
50.8441 , -11.8898
50.7532 , -12.0351
50.8556 , -11.2929
50.8712 , -10.1069
51.4491 , -8.86604
---------
---------
-50.5664 , 11.8262
-49.8757 , 10.5081
-49.2512 , 9.26627
-31.736 , -8.94224
-29.6095 , -9.05182
-22.1893 , -9.48647
-21.0117 , -9.1021
-7.73137 , -29.1782
-5.25189 , -29.7041
-2.39046 , -31.4665
1.06539 , -31.2998
2.9295 , -31.438
5.79377 , -31.2771
8.5016 , -32.0409
9.90866 , -31.9537
12.9271 , -31.5892
13.8968 , -32.1262
15.3986 , -31.1021
15.502 , -31.0884
15.9311 , -31.1275
17.795 , -31.2349
20.1643 , -30.7865
21.6086 , -20.377
23.2677 , -20.6298
26.3596 , -18.9923
28.409 , -18.2046
31.2514 , -17.0752
34.1091 , -15.9973
35.6322 , -15.3889
38.7375 , -13.7718
---------
---------
45.9605 , 8.83526
46.3372 , 9.10649
44.7362 , 9.61452
35.9778 , 10.3442
---------
---------
19.1115 , -27.3734
33.1111 , -30.7277
49.1247 , -28.8222
49.8078 , -25.6916
49.3028 , -24.6333
46.6442 , -11.6427
---------
---------
-26.7334 , -12.7276
-26.5801 , -11.6194
-27.6467 , -11.8052
-26.8702 , -11.176
-13.9262 , -6.46059
-12.9791 , -6.63549
-10.8359 , -6.26266
-10.316 , -7.34011
-2.44672 , -25.3708
-1.60617 , -25.3277
1.99336 , -25.1378
4.03629 , -25.2028
5.8263 , -25.1018
9.43927 , -13.9675
15.2881 , -27.4461
16.6446 , -27.8801
19.0971 , -29.2319
21.449 , -31.0165
24.7264 , -31.7871
29.2538 , -31.7922
32.4535 , -31.8981
37.0049 , -31.3815
39.3243 , -29.7345
43.287 , -29.6462
50.0939 , -26.6519
50.7955 , -24.2822
51.21 , -22.7797
51.7955 , -21.9317
51.684 , -21.069
47.6433 , -11.1657
48.3414 , -11.1366
51.0873 , -10.5682
50.1266 , -10.9314
50.9208 , -11.5034
51.2602 , -10.5781
---------
---------
-29.1911 , -9.3121
-20.5705 , -10.1856
-9.03158 , -21.6635
-8.83794 , -21.4989
-8.5621 , -21.7681
-8.52082 , -21.6959
-7.75155 , -21.3705
-3.76066 , -19.8887
1.03204 , -19.9988
2.26958 , -19.9536
4.17281 , -19.9934
7.86577 , -20.1392
9.19424 , -20.2293
10.6306 , -20.7135
12.1059 , -21.9004
14.579 , -21.2334
16.1163 , -15.699
16.3258 , -16.2927
16.9312 , -17.7162
17.58 , -18.6949
18.8675 , -20.6027
19.3114 , -21.3128
20.9153 , -23.8326
21.9205 , -24.1596
24.3579 , -22.5894
24.7943 , -22.1642
25.9996 , -21.3073
27.3257 , -21.0139
28.9606 , -20.5269
30.5288 , -19.7669
31.9095 , -18.1897
33.1066 , -16.6649
35.1012 , -14.2396
36.0127 , -11.74
37.0283 , -11.3205
37.8684 , -10.798
38.8373 , -10.2476
39.8045 , -9.77891
39.9046 , -10.3588
40.212 , -9.34552
38.9952 , 7.46853
---------
---------
-52.0919 , 12.8268
-41.3943 , 8.98972
-41.4655 , 8.78047
-40.2482 , 9.82149
-21.1366 , 25.8216
-18.2439 , 25.848
-14.0245 , 25.6178
-12.6175 , 25.368
-10.9556 , 25.552
-10.0862 , 25.463
-6.85972 , 25.0727
-2.99087 , 24.627
-1.55558 , 24.4996
1.88 , 23.9727
8.72378 , 13.6714
7.59454 , 13.3358
6.30926 , 12.1064
5.14525 , 9.93841
5.33503 , 10.9008
7.246 , 13.1328
7.88222 , 12.3342
8.59745 , 13.5801
16.3307 , 29.2115
19.7405 , 30.7005
23.6739 , 30.7317
25.8354 , 30.7551
